GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC04_VC37,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC70,HC02_VC70,HC03_VC70,HC04_VC70,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC100,HC02_VC100,HC03_VC100,HC04_VC100,HC01_VC102,HC02_VC102,HC03_VC102,HC04_VC102,HC01_VC104,HC02_VC104,HC03_VC104,HC04_VC104
1400000US17031063301,17031063301,"Census Tract 633.01, Cook County, Illinois",2418,238,2418,(X),2386,238,2386,(X),1471,240,61.7,8.2,335,91,335,(X),233,87,69.6,15.8,2418,238,2418,(X),2381,240,98.5,1.4,37,34,1.5,1.4,2381,240,98.5,1.4,1975,258,81.7,6.5,152,93,6.3,3.7,0,11,0.0,1.2,0,11,0.0,1.2,254,118,10.5,4.8,15,24,0.6,1.0,0,11,0.0,1.2,0,11,0.0,1.2,37,34,1.5,1.4,0,11,0.0,1.2,2418,238,2418,(X),2012,256,83.2,6.3,170,101,7.0,4.0,2418,238,2418,(X),146,123,6.0,5.1,74,76,3.1,3.1,2272,274,94.0,5.1,1829,278,75.6,7.5,152,93,6.3,3.7,37,34,1.5,1.4,37,34,1.5,1.4,1892,57,(X),(X)
1400000US17031063302,17031063302,"Census Tract 633.02, Cook County, Illinois",4040,364,4040,(X),3817,357,3817,(X),2204,329,57.7,6.1,284,175,284,(X),110,84,38.7,12.3,4040,364,4040,(X),3975,379,98.4,2.1,65,83,1.6,2.1,3975,379,98.4,2.1,3616,412,89.5,4.3,51,64,1.3,1.5,0,11,0.0,0.7,0,11,0.0,0.7,288,136,7.1,3.5,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,65,83,1.6,2.1,0,11,0.0,0.7,4040,364,4040,(X),3681,400,91.1,3.7,102,99,2.5,2.4,4040,364,4040,(X),186,98,4.6,2.3,109,92,2.7,2.2,3854,347,95.4,2.3,3454,383,85.5,4.0,51,64,1.3,1.5,65,83,1.6,2.1,65,83,1.6,2.1,3034,75,(X),(X)
1400000US17031063303,17031063303,"Census Tract 633.03, Cook County, Illinois",1275,148,1275,(X),1243,145,1243,(X),579,120,46.6,8.0,582,104,582,(X),374,103,64.3,13.3,1275,148,1275,(X),1275,148,100.0,2.3,0,11,0.0,2.3,1275,148,100.0,2.3,1212,148,95.1,3.5,37,30,2.9,2.3,0,11,0.0,2.3,0,11,0.0,2.3,26,34,2.0,2.7,0,11,0.0,2.3,0,11,0.0,2.3,0,11,0.0,2.3,0,11,0.0,2.3,0,11,0.0,2.3,1275,148,1275,(X),1212,148,95.1,3.5,37,30,2.9,2.3,1275,148,1275,(X),6,10,0.5,0.8,6,10,0.5,0.8,1269,149,99.5,0.8,1206,149,94.6,3.6,37,30,2.9,2.3,0,11,0.0,2.3,0,11,0.0,2.3,1139,44,(X),(X)
1400000US17031063400,17031063400,"Census Tract 634, Cook County, Illinois",2070,212,2070,(X),2004,191,2004,(X),1160,179,57.9,7.3,77,32,77,(X),38,2,49.4,22.4,2070,212,2070,(X),2017,207,97.4,2.0,53,43,2.6,2.0,2017,207,97.4,2.0,1797,236,86.8,4.5,128,66,6.2,3.5,0,11,0.0,1.4,0,11,0.0,1.4,92,51,4.4,2.5,10,15,0.5,0.7,0,11,0.0,1.4,0,11,0.0,1.4,53,43,2.6,2.0,0,11,0.0,1.4,2070,212,2070,(X),1838,245,88.8,4.6,140,66,6.8,3.5,2070,212,2070,(X),152,99,7.3,4.5,49,60,2.4,2.9,1918,188,92.7,4.5,1645,203,79.5,5.0,128,66,6.2,3.5,53,43,2.6,2.0,53,43,2.6,2.0,1284,55,(X),(X)
1400000US17031070101,17031070101,"Census Tract 701.01, Cook County, Illinois",4131,839,4131,(X),3543,371,3543,(X),1809,256,51.1,5.0,659,107,659,(X),372,97,56.4,10.0,4131,839,4131,(X),3993,868,96.7,3.8,138,150,3.3,3.8,3993,868,96.7,3.8,3729,896,90.3,5.4,73,65,1.8,1.7,0,11,0.0,0.7,0,11,0.0,0.7,191,93,4.6,2.7,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,138,150,3.3,3.8,0,11,0.0,0.7,4131,839,4131,(X),3775,883,91.4,4.9,73,65,1.8,1.7,4131,839,4131,(X),22,27,0.5,0.7,10,18,0.2,0.4,4109,840,99.5,0.7,3707,897,89.7,5.6,73,65,1.8,1.7,138,150,3.3,3.8,138,150,3.3,3.8,2994,58,(X),(X)
1400000US17031070102,17031070102,"Census Tract 701.02, Cook County, Illinois",2355,310,2355,(X),2252,255,2252,(X),960,172,42.6,5.5,119,124,119,(X),52,83,43.7,34.4,2355,310,2355,(X),2337,310,99.2,0.9,18,21,0.8,0.9,2337,310,99.2,0.9,1838,305,78.0,6.3,221,98,9.4,3.9,42,55,1.8,2.4,0,11,0.0,1.3,181,95,7.7,4.1,0,11,0.0,1.3,0,11,0.0,1.3,0,11,0.0,1.3,18,21,0.8,0.9,0,11,0.0,1.3,2355,310,2355,(X),1856,304,78.8,6.1,230,100,9.8,4.0,2355,310,2355,(X),355,185,15.1,7.3,178,156,7.6,6.3,2000,296,84.9,7.3,1529,280,64.9,8.3,221,98,9.4,3.9,18,21,0.8,0.9,18,21,0.8,0.9,1889,54,(X),(X)
1400000US17031070103,17031070103,"Census Tract 701.03, Cook County, Illinois",1795,247,1795,(X),1683,249,1683,(X),859,190,51.0,8.9,79,41,79,(X),21,14,26.6,23.3,1795,247,1795,(X),1795,247,100.0,1.7,0,11,0.0,1.7,1795,247,100.0,1.7,1603,266,89.3,5.7,38,35,2.1,2.0,0,11,0.0,1.7,0,11,0.0,1.7,148,86,8.2,5.0,0,11,0.0,1.7,0,11,0.0,1.7,0,11,0.0,1.7,0,11,0.0,1.7,0,11,0.0,1.7,1795,247,1795,(X),1603,266,89.3,5.7,38,35,2.1,2.0,1795,247,1795,(X),195,124,10.9,6.6,114,97,6.4,5.3,1600,239,89.1,6.6,1414,256,78.8,8.3,38,35,2.1,2.0,0,11,0.0,1.7,0,11,0.0,1.7,1313,47,(X),(X)
1400000US17031070200,17031070200,"Census Tract 702, Cook County, Illinois",4142,426,4142,(X),3629,369,3629,(X),1673,218,46.1,6.0,304,109,304,(X),132,53,43.4,14.0,4142,426,4142,(X),4036,428,97.4,1.7,106,72,2.6,1.7,4036,428,97.4,1.7,3648,365,88.1,4.7,160,102,3.9,2.3,0,11,0.0,0.7,0,11,0.0,0.7,168,105,4.1,2.6,29,32,0.7,0.8,0,11,0.0,0.7,0,11,0.0,0.7,106,72,2.6,1.7,0,11,0.0,0.7,4142,426,4142,(X),3750,362,90.5,4.5,177,106,4.3,2.4,4142,426,4142,(X),286,170,6.9,3.8,178,135,4.3,3.1,3856,369,93.1,3.8,3426,361,82.7,5.6,160,102,3.9,2.3,102,71,2.5,1.7,102,71,2.5,1.7,2180,103,(X),(X)
1400000US17031070300,17031070300,"Census Tract 703, Cook County, Illinois",3408,266,3408,(X),3120,262,3120,(X),1391,221,44.6,6.3,88,51,88,(X),18,21,20.5,19.3,3408,266,3408,(X),3302,265,96.9,2.0,106,70,3.1,2.0,3302,265,96.9,2.0,2891,229,84.8,4.9,29,34,0.9,1.0,0,11,0.0,0.9,0,11,0.0,0.9,304,161,8.9,4.4,43,45,1.3,1.3,0,11,0.0,0.9,0,11,0.0,0.9,106,70,3.1,2.0,0,11,0.0,0.9,3408,266,3408,(X),2997,237,87.9,4.9,41,38,1.2,1.1,3408,266,3408,(X),137,77,4.0,2.3,83,63,2.4,1.9,3271,287,96.0,2.3,2766,246,81.2,5.1,29,34,0.9,1.0,106,70,3.1,2.0,106,70,3.1,2.0,1836,52,(X),(X)
1400000US17031070400,17031070400,"Census Tract 704, Cook County, Illinois",3500,290,3500,(X),2908,241,2908,(X),1242,233,42.7,7.3,464,88,464,(X),217,67,46.8,13.0,3500,290,3500,(X),3470,281,99.1,0.8,30,28,0.9,0.8,3470,281,99.1,0.8,3295,300,94.1,3.1,108,70,3.1,2.0,0,11,0.0,0.9,0,11,0.0,0.9,38,29,1.1,0.8,0,11,0.0,0.9,0,11,0.0,0.9,0,11,0.0,0.9,30,28,0.9,0.8,0,11,0.0,0.9,3500,290,3500,(X),3325,304,95.0,2.7,108,70,3.1,2.0,3500,290,3500,(X),305,166,8.7,4.7,132,123,3.8,3.5,3195,314,91.3,4.7,3019,319,86.3,5.4,108,70,3.1,2.0,30,28,0.9,0.8,30,28,0.9,0.8,1705,26,(X),(X)
1400000US17031070500,17031070500,"Census Tract 705, Cook County, Illinois",3147,341,3147,(X),2710,256,2710,(X),1271,218,46.9,6.7,451,164,451,(X),281,134,62.3,16.4,3147,341,3147,(X),3122,354,99.2,1.1,25,32,0.8,1.1,3122,354,99.2,1.1,2791,347,88.7,4.6,116,64,3.7,2.0,38,53,1.2,1.7,0,11,0.0,0.9,125,92,4.0,2.9,0,11,0.0,0.9,0,11,0.0,0.9,0,11,0.0,0.9,25,32,0.8,1.1,9,19,0.3,0.6,3147,341,3147,(X),2807,337,89.2,4.4,125,70,4.0,2.2,3147,341,3147,(X),210,103,6.7,3.2,58,48,1.8,1.5,2937,336,93.3,3.2,2665,343,84.7,4.7,116,64,3.7,2.0,25,32,0.8,1.1,25,32,0.8,1.1,1359,47,(X),(X)
1400000US17031070600,17031070600,"Census Tract 706, Cook County, Illinois",2834,300,2834,(X),2267,245,2267,(X),1247,229,55.0,5.4,119,44,119,(X),53,30,44.5,15.6,2834,300,2834,(X),2808,302,99.1,1.2,26,34,0.9,1.2,2808,302,99.1,1.2,2729,302,96.3,2.9,47,62,1.7,2.2,0,11,0.0,1.1,0,11,0.0,1.1,32,39,1.1,1.4,0,11,0.0,1.1,0,11,0.0,1.1,0,11,0.0,1.1,26,34,0.9,1.2,0,11,0.0,1.1,2834,300,2834,(X),2755,301,97.2,2.6,47,62,1.7,2.2,2834,300,2834,(X),145,109,5.1,3.9,86,101,3.0,3.6,2689,312,94.9,3.9,2584,313,91.2,4.8,47,62,1.7,2.2,26,34,0.9,1.2,26,34,0.9,1.2,1355,60,(X),(X)
1400000US17031070700,17031070700,"Census Tract 707, Cook County, Illinois",3673,378,3673,(X),2819,296,2819,(X),1405,240,49.8,6.0,124,54,124,(X),45,22,36.3,16.0,3673,378,3673,(X),3635,380,99.0,0.8,38,28,1.0,0.8,3635,380,99.0,0.8,3031,337,82.5,7.4,99,76,2.7,2.0,0,11,0.0,0.8,0,11,0.0,0.8,320,227,8.7,5.9,64,59,1.7,1.6,0,11,0.0,0.8,0,11,0.0,0.8,38,28,1.0,0.8,0,11,0.0,0.8,3673,378,3673,(X),3069,340,83.6,7.5,99,76,2.7,2.0,3673,378,3673,(X),616,292,16.8,7.3,363,209,9.9,5.2,3057,335,83.2,7.3,2591,300,70.5,8.7,99,76,2.7,2.0,31,29,0.8,0.8,31,29,0.8,0.8,2006,48,(X),(X)
1400000US17031071000,17031071000,"Census Tract 710, Cook County, Illinois",4095,459,4095,(X),3881,446,3881,(X),2069,286,53.3,5.2,133,52,133,(X),66,38,49.6,17.8,4095,459,4095,(X),3956,460,96.6,1.7,139,68,3.4,1.7,3956,460,96.6,1.7,3371,441,82.3,3.6,164,88,4.0,2.2,4,7,0.1,0.2,0,11,0.0,0.7,341,107,8.3,2.5,20,29,0.5,0.7,0,11,0.0,0.7,0,11,0.0,0.7,139,68,3.4,1.7,0,11,0.0,0.7,4095,459,4095,(X),3510,441,85.7,3.2,175,93,4.3,2.3,4095,459,4095,(X),448,272,10.9,6.0,185,83,4.5,1.9,3647,370,89.1,6.0,3024,362,73.8,6.2,157,83,3.8,2.1,125,64,3.1,1.6,114,61,2.8,1.5,1139,87,(X),(X)
1400000US17031071100,17031071100,"Census Tract 711, Cook County, Illinois",2971,339,2971,(X),2644,317,2644,(X),1602,262,60.6,6.2,221,72,221,(X),121,46,54.8,11.6,2971,339,2971,(X),2863,338,96.4,2.2,108,67,3.6,2.2,2863,338,96.4,2.2,2671,309,89.9,3.8,83,63,2.8,2.0,5,10,0.2,0.3,0,11,0.0,1.0,92,52,3.1,1.8,0,11,0.0,1.0,0,11,0.0,1.0,0,11,0.0,1.0,108,67,3.6,2.2,0,11,0.0,1.0,2971,339,2971,(X),2779,305,93.5,2.6,83,63,2.8,2.0,2971,339,2971,(X),109,62,3.7,2.1,61,47,2.1,1.6,2862,346,96.3,2.1,2584,323,87.0,4.1,83,63,2.8,2.0,108,67,3.6,2.2,95,67,3.2,2.3,1227,53,(X),(X)
1400000US17031071200,17031071200,"Census Tract 712, Cook County, Illinois",2091,227,2091,(X),1769,175,1769,(X),1015,182,57.4,8.5,253,93,253,(X),138,77,54.5,16.5,2091,227,2091,(X),2080,227,99.5,0.8,11,17,0.5,0.8,2080,227,99.5,0.8,1789,245,85.6,10.4,87,52,4.2,2.5,0,11,0.0,1.4,0,11,0.0,1.4,204,222,9.8,10.2,0,11,0.0,1.4,0,11,0.0,1.4,0,11,0.0,1.4,11,17,0.5,0.8,0,11,0.0,1.4,2091,227,2091,(X),1800,243,86.1,10.3,87,52,4.2,2.5,2091,227,2091,(X),200,120,9.6,5.6,160,119,7.7,5.6,1891,230,90.4,5.6,1589,237,76.0,10.9,87,52,4.2,2.5,11,17,0.5,0.8,11,17,0.5,0.8,1051,66,(X),(X)
1400000US17031071300,17031071300,"Census Tract 713, Cook County, Illinois",3556,284,3556,(X),3002,203,3002,(X),1566,168,52.2,5.9,266,81,266,(X),104,44,39.1,11.8,3556,284,3556,(X),3527,283,99.2,0.9,29,33,0.8,0.9,3527,283,99.2,0.9,3213,318,90.4,4.0,109,90,3.1,2.5,0,11,0.0,0.8,0,11,0.0,0.8,191,99,5.4,2.8,0,11,0.0,0.8,14,28,0.4,0.8,14,28,0.4,0.8,29,33,0.8,0.9,0,11,0.0,0.8,3556,284,3556,(X),3242,319,91.2,3.8,109,90,3.1,2.5,3556,284,3556,(X),85,89,2.4,2.5,34,33,1.0,0.9,3471,305,97.6,2.5,3128,326,88.0,4.2,109,90,3.1,2.5,29,33,0.8,0.9,29,33,0.8,0.9,2007,72,(X),(X)
1400000US17031071400,17031071400,"Census Tract 714, Cook County, Illinois",4666,477,4666,(X),4152,368,4152,(X),2440,235,58.8,4.5,440,126,440,(X),301,102,68.4,12.4,4666,477,4666,(X),4568,469,97.9,2.2,98,103,2.1,2.2,4568,469,97.9,2.2,4060,439,87.0,4.0,151,83,3.2,1.7,16,26,0.3,0.5,0,11,0.0,0.6,247,130,5.3,2.8,13,20,0.3,0.4,0,11,0.0,0.6,0,11,0.0,0.6,98,103,2.1,2.2,0,11,0.0,0.6,4666,477,4666,(X),4158,443,89.1,3.3,208,122,4.5,2.5,4666,477,4666,(X),234,128,5.0,2.6,104,79,2.2,1.7,4432,450,95.0,2.6,3920,420,84.0,4.6,151,83,3.2,1.7,98,103,2.1,2.2,98,103,2.1,2.2,3091,127,(X),(X)
1400000US17031071500,17031071500,"Census Tract 715, Cook County, Illinois",5562,402,5562,(X),5114,381,5114,(X),3036,322,59.4,4.3,579,128,579,(X),279,99,48.2,13.8,5562,402,5562,(X),5503,407,98.9,1.3,59,71,1.1,1.3,5503,407,98.9,1.3,4910,406,88.3,4.2,228,110,4.1,2.0,0,16,0.0,0.5,0,16,0.0,0.5,290,171,5.2,3.0,24,38,0.4,0.7,0,16,0.0,0.5,0,16,0.0,0.5,59,71,1.1,1.3,0,16,0.0,0.5,5562,402,5562,(X),4969,401,89.3,4.0,228,110,4.1,2.0,5562,402,5562,(X),275,177,4.9,3.1,49,70,0.9,1.3,5287,416,95.1,3.1,4701,401,84.5,4.5,228,110,4.1,2.0,14,24,0.3,0.4,14,24,0.3,0.4,4336,31,(X),(X)
1400000US17031071600,17031071600,"Census Tract 716, Cook County, Illinois",1702,203,1702,(X),1410,169,1410,(X),640,99,45.4,7.7,249,74,249,(X),85,43,34.1,15.2,1702,203,1702,(X),1620,185,95.2,4.3,82,76,4.8,4.3,1620,185,95.2,4.3,1467,203,86.2,6.0,80,53,4.7,3.2,0,11,0.0,1.7,0,11,0.0,1.7,63,40,3.7,2.4,20,28,1.2,1.7,0,11,0.0,1.7,0,11,0.0,1.7,82,76,4.8,4.3,0,11,0.0,1.7,1702,203,1702,(X),1549,218,91.0,4.2,109,79,6.4,4.7,1702,203,1702,(X),28,26,1.6,1.6,28,26,1.6,1.6,1674,205,98.4,1.6,1445,200,84.9,6.0,80,53,4.7,3.2,82,76,4.8,4.3,82,76,4.8,4.3,831,48,(X),(X)
1400000US17031071700,17031071700,"Census Tract 717, Cook County, Illinois",1784,170,1784,(X),1388,100,1388,(X),732,91,52.7,6.1,112,37,112,(X),50,28,44.6,20.8,1784,170,1784,(X),1766,170,99.0,0.7,18,13,1.0,0.7,1766,170,99.0,0.7,1385,169,77.6,9.0,254,177,14.2,9.2,9,16,0.5,0.9,0,11,0.0,1.7,104,66,5.8,3.7,0,11,0.0,1.7,0,11,0.0,1.7,0,11,0.0,1.7,18,13,1.0,0.7,0,11,0.0,1.7,1784,170,1784,(X),1403,171,78.6,9.1,254,177,14.2,9.2,1784,170,1784,(X),170,114,9.5,6.3,0,11,0.0,1.7,1614,186,90.5,6.3,1235,189,69.2,10.5,246,176,13.8,9.2,18,13,1.0,0.7,14,11,0.8,0.6,800,18,(X),(X)
1400000US17031071800,17031071800,"Census Tract 718, Cook County, Illinois",2606,327,2606,(X),2010,238,2010,(X),923,155,45.9,6.3,251,62,251,(X),106,47,42.2,13.0,2606,327,2606,(X),2555,299,98.0,2.9,51,79,2.0,2.9,2555,299,98.0,2.9,2047,295,78.5,7.4,356,178,13.7,6.4,0,11,0.0,1.1,0,11,0.0,1.1,137,84,5.3,3.3,24,28,0.9,1.1,0,11,0.0,1.1,0,11,0.0,1.1,51,79,2.0,2.9,0,11,0.0,1.1,2606,327,2606,(X),2098,317,80.5,6.8,407,208,15.6,7.3,2606,327,2606,(X),196,98,7.5,3.6,138,76,5.3,2.8,2410,312,92.5,3.6,1866,277,71.6,7.7,356,178,13.7,6.4,51,79,2.0,2.9,51,79,2.0,2.9,1220,80,(X),(X)
1400000US17031080100,17031080100,"Census Tract 801, Cook County, Illinois",6446,642,6446,(X),5768,442,5768,(X),3261,352,56.5,4.3,1827,307,1827,(X),1066,204,58.3,7.0,6446,642,6446,(X),6277,593,97.4,2.9,169,189,2.6,2.9,6277,593,97.4,2.9,5683,606,88.2,6.2,285,276,4.4,4.2,0,16,0.0,0.5,0,16,0.0,0.5,269,205,4.2,3.2,0,16,0.0,0.5,0,16,0.0,0.5,0,16,0.0,0.5,169,189,2.6,2.9,0,16,0.0,0.5,6446,642,6446,(X),5852,637,90.8,5.2,454,364,7.0,5.4,6446,642,6446,(X),391,234,6.1,3.5,190,167,2.9,2.6,6055,619,93.9,3.5,5441,603,84.4,6.4,225,239,3.5,3.7,120,172,1.9,2.6,120,172,1.9,2.6,4613,108,(X),(X)
1400000US17031080201,17031080201,"Census Tract 802.01, Cook County, Illinois",3463,390,3463,(X),3299,320,3299,(X),1740,203,52.7,5.0,749,161,749,(X),370,113,49.4,11.7,3463,390,3463,(X),3405,380,98.3,1.8,58,63,1.7,1.8,3405,380,98.3,1.8,3084,408,89.1,5.5,177,162,5.1,4.7,0,11,0.0,0.9,0,11,0.0,0.9,111,126,3.2,3.6,6,16,0.2,0.5,0,11,0.0,0.9,0,11,0.0,0.9,58,63,1.7,1.8,0,11,0.0,0.9,3463,390,3463,(X),3098,407,89.5,5.4,189,164,5.5,4.8,3463,390,3463,(X),71,84,2.1,2.4,59,77,1.7,2.2,3392,380,97.9,2.4,3046,391,88.0,5.1,177,162,5.1,4.7,58,63,1.7,1.8,26,31,0.8,0.9,2623,102,(X),(X)
1400000US17031080202,17031080202,"Census Tract 802.02, Cook County, Illinois",3521,405,3521,(X),3233,337,3233,(X),1848,258,57.2,5.2,496,133,496,(X),267,114,53.8,17.9,3521,405,3521,(X),3508,404,99.6,0.6,13,21,0.4,0.6,3508,404,99.6,0.6,3001,397,85.2,6.9,175,159,5.0,4.4,0,11,0.0,0.8,0,11,0.0,0.8,332,197,9.4,5.5,0,11,0.0,0.8,0,11,0.0,0.8,0,11,0.0,0.8,13,21,0.4,0.6,0,11,0.0,0.8,3521,405,3521,(X),3014,398,85.6,6.8,175,159,5.0,4.4,3521,405,3521,(X),83,55,2.4,1.6,0,11,0.0,0.8,3438,413,97.6,1.6,2918,404,82.9,7.0,175,159,5.0,4.4,13,21,0.4,0.6,13,21,0.4,0.6,2716,69,(X),(X)
1400000US17031080300,17031080300,"Census Tract 803, Cook County, Illinois",4496,437,4496,(X),4053,398,4053,(X),2093,334,51.6,7.2,301,172,301,(X),172,107,57.1,11.8,4496,437,4496,(X),4425,430,98.4,1.5,71,67,1.6,1.5,4425,430,98.4,1.5,3564,490,79.3,7.2,326,200,7.3,4.4,0,11,0.0,0.7,0,11,0.0,0.7,489,287,10.9,6.3,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,71,67,1.6,1.5,0,11,0.0,0.7,4496,437,4496,(X),3635,500,80.8,7.2,341,202,7.6,4.5,4496,437,4496,(X),257,135,5.7,3.0,182,138,4.0,3.1,4239,450,94.3,3.0,3316,468,73.8,6.6,326,200,7.3,4.4,71,67,1.6,1.5,71,67,1.6,1.5,2733,117,(X),(X)
1400000US17031080400,17031080400,"Census Tract 804, Cook County, Illinois",4469,478,4469,(X),3093,347,3093,(X),1772,300,57.3,7.6,171,100,171,(X),80,52,46.8,25.9,4469,478,4469,(X),4383,495,98.1,2.5,86,111,1.9,2.5,4383,495,98.1,2.5,1597,410,35.7,8.7,2586,515,57.9,9.4,118,167,2.6,3.7,118,167,2.6,3.7,82,60,1.8,1.4,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,86,111,1.9,2.5,0,11,0.0,0.7,4469,478,4469,(X),1683,416,37.7,8.9,2655,509,59.4,9.3,4469,478,4469,(X),124,127,2.8,2.9,0,11,0.0,0.7,4345,502,97.2,2.9,1597,410,35.7,8.7,2479,537,55.5,10.0,69,107,1.5,2.4,69,107,1.5,2.4,2007,115,(X),(X)
1400000US17031081000,17031081000,"Census Tract 810, Cook County, Illinois",7811,582,7811,(X),7627,592,7627,(X),4078,440,53.5,6.2,1440,320,1440,(X),873,264,60.6,12.7,7811,582,7811,(X),7689,553,98.4,1.0,122,79,1.6,1.0,7689,553,98.4,1.0,5659,547,72.4,4.3,815,219,10.4,2.9,0,16,0.0,0.4,0,16,0.0,0.4,1018,360,13.0,4.5,180,157,2.3,2.0,0,16,0.0,0.4,0,16,0.0,0.4,122,79,1.6,1.0,0,16,0.0,0.4,7811,582,7811,(X),5773,571,73.9,4.3,823,220,10.5,3.0,7811,582,7811,(X),566,220,7.2,2.6,217,178,2.8,2.3,7245,505,92.8,2.6,5311,506,68.0,4.7,815,219,10.4,2.9,68,65,0.9,0.8,58,65,0.7,0.8,5100,105,(X),(X)
1400000US17031081100,17031081100,"Census Tract 811, Cook County, Illinois",3652,312,3652,(X),3609,313,3609,(X),1739,254,48.2,5.7,537,239,537,(X),317,143,59.0,11.0,3652,312,3652,(X),3614,313,99.0,1.2,38,42,1.0,1.2,3614,313,99.0,1.2,2940,330,80.5,6.0,380,153,10.4,4.2,21,34,0.6,0.9,21,34,0.6,0.9,126,67,3.5,1.9,0,11,0.0,0.8,0,11,0.0,0.8,0,11,0.0,0.8,38,42,1.0,1.2,0,11,0.0,0.8,3652,312,3652,(X),2978,333,81.5,6.0,380,153,10.4,4.2,3652,312,3652,(X),196,134,5.4,3.6,55,70,1.5,1.9,3456,300,94.6,3.6,2891,326,79.2,5.8,380,153,10.4,4.2,38,42,1.0,1.2,38,42,1.0,1.2,3145,94,(X),(X)
1400000US17031081201,17031081201,"Census Tract 812.01, Cook County, Illinois",4551,415,4551,(X),4422,401,4422,(X),2595,337,58.7,5.2,1022,185,1022,(X),566,138,55.4,8.8,4551,415,4551,(X),4459,415,98.0,2.1,92,94,2.0,2.1,4459,415,98.0,2.1,3747,409,82.3,6.3,113,106,2.5,2.3,0,11,0.0,0.7,0,11,0.0,0.7,554,281,12.2,6.0,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,92,94,2.0,2.1,0,11,0.0,0.7,4551,415,4551,(X),3830,404,84.2,6.1,113,106,2.5,2.3,4551,415,4551,(X),271,194,6.0,4.1,150,143,3.3,3.0,4280,381,94.0,4.1,3514,383,77.2,7.0,111,106,2.4,2.3,92,94,2.0,2.1,92,94,2.0,2.1,3466,109,(X),(X)
1400000US17031081202,17031081202,"Census Tract 812.02, Cook County, Illinois",3268,384,3268,(X),3013,340,3013,(X),1643,255,54.5,7.5,1182,217,1182,(X),687,135,58.1,5.6,3268,384,3268,(X),3228,381,98.8,1.7,40,57,1.2,1.7,3228,381,98.8,1.7,2935,372,89.8,6.3,0,11,0.0,0.9,0,11,0.0,0.9,0,11,0.0,0.9,119,83,3.6,2.5,0,11,0.0,0.9,0,11,0.0,0.9,0,11,0.0,0.9,40,57,1.2,1.7,0,11,0.0,0.9,3268,384,3268,(X),2975,369,91.0,5.7,0,11,0.0,0.9,3268,384,3268,(X),198,185,6.1,5.5,138,176,4.2,5.3,3070,375,93.9,5.5,2898,370,88.7,6.3,0,11,0.0,0.9,40,57,1.2,1.7,40,57,1.2,1.7,2304,40,(X),(X)
1400000US17031081300,17031081300,"Census Tract 813, Cook County, Illinois",4994,424,4994,(X),4812,408,4812,(X),2574,277,53.5,3.5,1414,277,1414,(X),815,192,57.6,7.1,4994,424,4994,(X),4945,412,99.0,1.6,49,80,1.0,1.6,4945,412,99.0,1.6,3957,421,79.2,5.4,270,168,5.4,3.4,0,11,0.0,0.6,0,11,0.0,0.6,718,261,14.4,4.9,10,19,0.2,0.4,0,11,0.0,0.6,0,11,0.0,0.6,49,80,1.0,1.6,0,11,0.0,0.6,4994,424,4994,(X),4006,440,80.2,5.5,270,168,5.4,3.4,4994,424,4994,(X),132,69,2.6,1.4,80,53,1.6,1.1,4862,423,97.4,1.4,3825,418,76.6,5.5,270,168,5.4,3.4,49,80,1.0,1.6,49,80,1.0,1.6,4415,160,(X),(X)
